,User_Id,Place_Id,Place_Ratings,user,place
5327,161,137,1,160,332
5328,161,295,2,160,309
5329,161,355,5,160,215
5330,161,285,1,160,404
5331,161,138,4,160,103
5332,161,211,4,160,180
5333,161,324,5,160,387
5334,161,330,1,160,284
5335,161,30,4,160,173
5336,161,249,1,160,69
5337,161,58,1,160,405
5338,161,218,1,160,408
5339,162,138,5,161,103
5340,162,23,2,161,32
5341,162,277,3,161,255
5342,162,169,3,161,337
5343,162,139,5,161,232
5344,162,376,3,161,82
5345,162,94,3,161,226
5346,162,367,2,161,50
5347,162,174,5,161,367
5348,162,1,5,161,400
5349,162,55,2,161,108
5350,162,161,1,161,344
5351,162,34,5,161,308
5352,162,86,4,161,68
5353,162,185,4,161,38
5354,162,48,2,161,28
5355,162,250,2,161,62
5356,162,261,5,161,301
5357,162,36,3,161,195
5358,162,13,4,161,157
5359,162,160,2,161,363
5360,162,238,1,161,174
5361,162,69,3,161,406
5362,162,15,4,161,21
5363,162,354,4,161,401
5364,162,86,3,161,68
5365,162,342,1,161,256
5366,162,155,3,161,403
5367,162,167,3,161,46
5368,162,193,5,161,72
5369,162,40,2,161,378
5370,162,366,4,161,338
5371,163,140,5,162,436
5372,163,302,1,162,27
5373,163,120,4,162,381
5374,163,59,4,162,253
5375,163,371,1,162,34
5376,163,47,4,162,286
5377,163,30,5,162,173
5378,163,206,3,162,179
5379,163,38,1,162,310
5380,163,100,2,162,79
5381,163,405,5,162,13
5382,163,121,3,162,138
5383,163,22,1,162,325
5384,163,94,5,162,226
5385,163,24,4,162,74
5386,163,417,3,162,177
5387,163,379,1,162,145
5388,163,347,5,162,275
5389,163,79,3,162,393
5390,163,18,3,162,52
5391,163,178,1,162,129
5392,163,176,5,162,43
5393,163,330,1,162,284
5394,163,108,5,162,321
5395,163,41,1,162,14
5396,163,114,2,162,239
5397,163,322,5,162,31
5398,163,91,2,162,92
5399,163,258,5,162,6
5400,163,383,2,162,96
5401,163,325,5,162,246
5402,163,128,5,162,75
5403,163,133,2,162,399
5404,163,405,1,162,13
5405,164,291,4,163,379
5406,164,208,2,163,11
5407,164,231,5,163,386
5408,164,295,3,163,309
5409,164,102,4,163,133
5410,164,58,2,163,405
5411,164,31,1,163,159
5412,164,312,1,163,5
5413,164,79,4,163,393
5414,164,249,4,163,69
5415,164,354,3,163,401
5416,164,186,4,163,216
5417,164,372,3,163,346
5418,164,100,1,163,79
5419,164,264,4,163,182
5420,164,219,5,163,128
5421,164,26,4,163,274
5422,164,382,5,163,71
5423,164,134,5,163,76
5424,164,298,1,163,142
5425,164,7,4,163,435
5426,164,169,2,163,337
5427,164,182,1,163,295
5428,164,129,3,163,152
5429,164,415,1,163,417
5430,164,249,5,163,69
5431,164,35,1,163,210
5432,164,68,2,163,107
5433,164,348,2,163,86
5434,164,409,3,163,87
5435,164,333,3,163,316
5436,164,84,2,163,305
5437,164,24,5,163,74
5438,164,248,3,163,263
5439,164,363,3,163,414
5440,165,205,4,164,204
5441,165,157,5,164,384
5442,165,20,5,164,7
5443,165,337,1,164,353
5444,165,151,3,164,111
5445,165,411,5,164,327
5446,165,333,4,164,316
5447,165,216,4,164,382
5448,165,85,4,164,33
5449,165,162,2,164,360
5450,165,150,1,164,219
5451,165,188,2,164,186
5452,165,168,2,164,196
5453,165,188,3,164,186
5454,165,149,4,164,217
5455,165,319,2,164,57
5456,165,146,3,164,421
5457,165,421,5,164,59
5458,165,88,3,164,88
5459,165,377,5,164,90
5460,165,436,4,164,104
5461,165,373,4,164,3
5462,165,97,5,164,102
5463,165,178,1,164,129
5464,165,221,3,164,368
5465,165,53,2,164,349
5466,165,160,2,164,363
5467,165,253,2,164,184
5468,165,282,2,164,385
5469,165,52,5,164,235
5470,165,367,4,164,50
5471,165,153,1,164,264
5472,165,204,5,164,191
5473,165,275,2,164,167
5474,165,344,4,164,1
5475,166,265,3,165,23
5476,166,262,1,165,54
5477,166,153,3,165,264
5478,166,360,2,165,266
5479,166,391,1,165,115
5480,166,344,2,165,1
5481,166,398,4,165,140
5482,166,371,5,165,34
5483,166,302,1,165,27
5484,166,332,1,165,292
5485,166,41,5,165,14
5486,166,151,1,165,111
5487,166,41,4,165,14
5488,166,328,5,165,25
5489,166,168,5,165,196
5490,166,141,4,165,233
5491,166,435,3,165,252
5492,166,426,4,165,48
5493,166,131,4,165,70
5494,166,59,3,165,253
5495,166,251,4,165,359
5496,166,358,2,165,371
5497,166,95,3,165,190
5498,166,333,4,165,316
5499,166,417,1,165,177
5500,166,355,5,165,215
5501,166,262,1,165,54
5502,166,190,4,165,119
5503,166,168,4,165,196
5504,167,113,4,166,299
5505,167,240,2,166,342
5506,167,74,2,166,101
5507,167,105,5,166,42
5508,167,425,4,166,324
5509,167,265,3,166,23
5510,167,191,4,166,240
5511,167,155,2,166,403
5512,167,316,4,166,365
5513,167,266,2,166,130
5514,167,55,1,166,108
5515,167,432,4,166,314
5516,167,364,1,166,374
5517,167,90,4,166,201
5518,167,418,4,166,304
5519,167,347,4,166,275
5520,167,400,3,166,306
5521,167,118,4,166,63
5522,167,333,5,166,316
5523,167,309,1,166,100
5524,167,351,4,166,413
5525,167,54,3,166,64
5526,167,150,4,166,219
5527,167,243,5,166,135
5528,167,280,3,166,198
5529,167,418,3,166,304
5530,167,82,4,166,85
5531,167,256,3,166,280
5532,167,203,3,166,231
5533,167,86,2,166,68
5534,167,406,3,166,95
5535,167,346,2,166,120
5536,167,362,2,166,251
5537,167,1,5,166,400
5538,167,147,1,166,29
5539,167,36,3,166,195
5540,167,303,1,166,153
5541,167,64,4,166,132
5542,167,232,5,166,422
5543,167,405,5,166,13
5544,168,160,5,167,363
5545,168,356,5,167,361
5546,168,136,4,167,319
5547,168,428,5,167,20
5548,168,96,4,167,249
5549,168,346,5,167,120
5550,168,326,4,167,354
5551,168,290,1,167,98
5552,168,357,1,167,268
5553,168,203,3,167,231
5554,168,282,4,167,385
5555,168,155,4,167,403
5556,168,148,4,167,156
5557,168,428,4,167,20
5558,168,45,1,167,165
5559,168,33,2,167,66
5560,168,162,2,167,360
5561,168,244,2,167,335
5562,168,61,1,167,112
5563,168,50,5,167,81
5564,168,326,3,167,354
5565,168,305,1,167,407
5566,168,127,2,167,221
5567,168,27,5,167,118
5568,168,257,4,167,134
5569,168,232,3,167,422
5570,168,64,3,167,132
5571,168,13,5,167,157
5572,168,284,3,167,206
5573,168,46,2,167,229
5574,168,17,5,167,56
5575,168,335,4,167,125
5576,168,341,1,167,193
5577,168,298,5,167,142
5578,168,202,4,167,60
5579,168,199,2,167,282
5580,168,300,3,167,106
5581,168,218,5,167,408
5582,168,164,4,167,170
5583,168,304,5,167,178
5584,168,50,3,167,81
5585,168,261,4,167,301
5586,168,91,3,167,92
5587,169,58,2,168,405
5588,169,131,1,168,70
5589,169,180,3,168,416
5590,169,125,5,168,364
5591,169,279,4,168,290
5592,169,332,5,168,292
5593,169,362,5,168,251
5594,169,153,2,168,264
5595,169,349,2,168,326
5596,169,241,5,168,328
5597,169,161,4,168,344
5598,169,34,1,168,308
5599,169,295,3,168,309
5600,169,293,3,168,236
5601,169,390,4,168,49
5602,169,338,1,168,347
5603,169,206,5,168,179
5604,169,256,1,168,280
5605,169,7,1,168,435
5606,169,407,1,168,44
5607,169,348,3,168,86
5608,169,363,5,168,414
5609,169,12,1,168,197
5610,169,1,5,168,400
5611,169,274,1,168,227
5612,169,74,5,168,101
5613,169,271,2,168,431
5614,169,183,4,168,151
5615,169,436,4,168,104
5616,169,21,5,168,24
5617,169,109,3,168,214
5618,170,13,3,169,157
5619,170,298,1,169,142
5620,170,30,1,169,173
5621,170,76,4,169,19
5622,170,11,4,169,220
5623,170,355,1,169,215
5624,170,271,4,169,431
5625,170,274,2,169,227
5626,170,369,4,169,225
5627,170,198,2,169,80
5628,170,72,3,169,228
5629,170,259,4,169,247
5630,170,398,2,169,140
5631,170,296,4,169,154
5632,170,201,2,169,270
5633,170,368,2,169,122
5634,170,250,1,169,62
5635,170,230,5,169,207
5636,170,237,1,169,78
5637,170,330,3,169,284
5638,170,208,2,169,11
5639,170,265,2,169,23
5640,170,228,2,169,77
5641,170,193,5,169,72
5642,170,165,2,169,311
5643,170,309,5,169,100
5644,170,6,1,169,218
5645,170,155,1,169,403
5646,170,201,4,169,270
5647,170,8,3,169,250
5648,170,260,3,169,259
5649,170,160,3,169,363
5650,170,230,4,169,207
5651,170,427,3,169,329
5652,170,338,5,169,347
5653,170,357,2,169,268
5654,170,264,2,169,182
5655,170,325,1,169,246
5656,170,350,5,169,433
5657,170,267,1,169,171
5658,170,101,1,169,4
5659,171,277,4,170,255
5660,171,56,2,170,172
5661,171,332,1,170,292
5662,171,71,4,170,234
5663,171,233,3,170,189
5664,171,166,2,170,51
5665,171,80,5,170,293
5666,171,86,4,170,68
5667,171,240,5,170,342
5668,171,244,4,170,335
5669,171,327,1,170,303
5670,171,334,3,170,127
5671,171,263,5,170,370
5672,171,264,3,170,182
5673,171,283,3,170,61
5674,171,436,4,170,104
5675,171,308,4,170,288
5676,171,217,3,170,426
5677,171,138,2,170,103
5678,171,181,5,170,281
5679,171,4,1,170,89
5680,171,386,1,170,352
5681,171,407,4,170,44
5682,171,298,3,170,142
5683,171,191,4,170,240
5684,171,258,1,170,6
5685,171,220,2,170,409
5686,171,269,3,170,147
5687,171,415,2,170,417
5688,171,181,1,170,281
5689,171,95,2,170,190
5690,171,115,5,170,126
5691,172,30,2,171,173
5692,172,166,5,171,51
5693,172,175,1,171,415
5694,172,407,5,171,44
5695,172,93,2,171,362
5696,172,406,3,171,95
5697,172,29,2,171,340
5698,172,424,2,171,420
5699,172,382,3,171,71
5700,172,262,4,171,54
5701,172,182,5,171,295
5702,172,210,3,171,289
5703,172,181,2,171,281
5704,172,183,4,171,151
5705,172,43,3,171,91
5706,172,180,3,171,416
5707,172,216,1,171,382
5708,172,245,3,171,245
5709,172,129,4,171,152
5710,172,49,2,171,224
5711,172,325,5,171,246
5712,172,374,2,171,318
5713,172,388,3,171,394
5714,172,22,3,171,325
5715,172,133,3,171,399
5716,172,142,2,171,244
5717,172,39,3,171,390
5718,172,148,2,171,156
5719,172,148,4,171,156
5720,172,134,4,171,76
5721,172,386,3,171,352
5722,173,279,3,172,290
5723,173,154,2,172,8
5724,173,275,1,172,167
5725,173,250,5,172,62
5726,173,109,2,172,214
5727,173,231,4,172,386
5728,173,424,3,172,420
5729,173,225,3,172,192
5730,173,212,1,172,312
5731,173,352,2,172,356
5732,173,333,5,172,316
5733,173,383,2,172,96
5734,173,402,5,172,175
5735,173,239,2,172,265
5736,173,436,3,172,104
5737,173,367,4,172,50
5738,173,318,4,172,279
5739,173,50,2,172,81
5740,173,367,2,172,50
5741,173,123,3,172,366
5742,173,60,1,172,341
5743,173,206,3,172,179
5744,173,77,5,172,160
5745,173,133,1,172,399
5746,173,430,2,172,212
5747,173,118,5,172,63
5748,173,98,1,172,163
5749,173,193,4,172,72
5750,173,177,4,172,242
5751,173,214,4,172,238
5752,173,344,1,172,1
5753,173,234,1,172,205
5754,173,20,4,172,7
5755,173,378,1,172,188
5756,173,434,1,172,109
5757,173,221,2,172,368
5758,173,228,1,172,77
5759,173,320,1,172,424
5760,174,115,2,173,126
5761,174,107,2,173,37
5762,174,207,2,173,262
5763,174,384,5,173,47
5764,174,309,2,173,100
5765,174,391,3,173,115
5766,174,115,1,173,126
5767,174,126,2,173,149
5768,174,183,3,173,151
5769,174,269,5,173,147
5770,174,128,5,173,75
5771,174,148,2,173,156
5772,174,393,2,173,9
5773,174,313,5,173,383
5774,174,398,3,173,140
5775,174,67,1,173,16
5776,174,172,5,173,357
5777,174,346,1,173,120
5778,174,57,3,173,427
5779,174,144,4,173,377
5780,174,17,1,173,56
5781,174,10,1,173,434
5782,174,296,3,173,154
5783,174,79,4,173,393
5784,174,259,3,173,247
5785,174,142,1,173,244
5786,174,207,5,173,262
5787,174,425,3,173,324
5788,174,379,2,173,145
5789,174,210,4,173,289
5790,174,114,2,173,239
5791,174,152,5,173,339
5792,174,108,1,173,321
5793,174,298,5,173,142
5794,175,406,5,174,95
5795,175,149,2,174,217
5796,175,156,2,174,241
5797,175,38,3,174,310
5798,175,42,4,174,200
5799,175,374,3,174,318
5800,175,170,4,174,267
5801,175,96,4,174,249
5802,175,272,3,174,297
5803,175,209,1,174,330
5804,175,328,1,174,25
5805,175,2,1,174,30
5806,175,8,2,174,250
5807,175,396,5,174,248
5808,175,154,2,174,8
5809,175,77,2,174,160
5810,175,71,4,174,234
5811,175,404,5,174,322
5812,175,153,3,174,264
5813,175,312,2,174,5
5814,175,175,3,174,415
5815,175,76,5,174,19
5816,175,52,5,174,235
5817,175,261,5,174,301
5818,175,332,5,174,292
5819,175,196,5,174,176
5820,175,25,3,174,168
5821,175,427,3,174,329
5822,175,10,4,174,434
5823,175,119,1,174,141
5824,175,39,3,174,390
5825,175,123,1,174,366
5826,175,200,3,174,343
5827,175,400,2,174,306
5828,175,367,4,174,50
5829,175,158,3,174,161
5830,176,77,5,175,160
5831,176,350,4,175,433
5832,176,48,1,175,28
5833,176,50,3,175,81
5834,176,253,4,175,184
5835,176,196,3,175,176
5836,176,260,5,175,259
5837,176,126,4,175,149
5838,176,346,1,175,120
5839,176,322,5,175,31
5840,176,375,3,175,294
5841,176,182,4,175,295
5842,176,340,5,175,258
5843,176,132,5,175,273
5844,176,56,1,175,172
5845,176,384,1,175,47
5846,176,264,1,175,182
5847,176,100,5,175,79
5848,176,391,2,175,115
5849,176,59,1,175,253
5850,176,170,5,175,267
5851,176,73,1,175,269
5852,176,75,3,175,202
5853,176,21,5,175,24
5854,176,275,5,175,167
5855,176,48,2,175,28
5856,176,417,1,175,177
5857,176,20,1,175,7
5858,176,396,5,175,248
5859,176,343,1,175,396
5860,177,296,1,176,154
5861,177,274,4,176,227
5862,177,201,5,176,270
5863,177,294,4,176,99
5864,177,158,3,176,161
5865,177,119,1,176,141
5866,177,343,4,176,396
5867,177,28,4,176,181
5868,177,369,2,176,225
5869,177,197,4,176,208
5870,177,66,3,176,345
5871,177,218,1,176,408
5872,177,254,5,176,397
5873,177,336,4,176,15
5874,177,408,3,176,369
5875,177,62,5,176,334
5876,177,244,4,176,335
5877,177,308,3,176,288
5878,177,322,3,176,31
5879,177,173,1,176,166
5880,177,129,4,176,152
5881,177,277,5,176,255
5882,177,241,4,176,328
5883,177,16,5,176,277
5884,177,100,5,176,79
5885,177,423,1,176,355
5886,177,270,3,176,276
5887,177,334,3,176,127
5888,177,244,2,176,335
5889,178,151,5,177,111
5890,178,94,2,177,226
5891,178,368,4,177,122
5892,178,100,4,177,79
5893,178,323,1,177,331
5894,178,160,3,177,363
5895,178,395,3,177,105
5896,178,378,3,177,188
5897,178,127,2,177,221
5898,178,139,1,177,232
5899,178,270,5,177,276
5900,178,156,3,177,241
5901,178,166,1,177,51
5902,178,297,3,177,261
5903,178,45,4,177,165
5904,178,95,5,177,190
5905,178,94,1,177,226
5906,178,145,4,177,194
5907,178,188,5,177,186
5908,178,42,3,177,200
5909,178,336,3,177,15
5910,178,248,3,177,263
5911,178,235,1,177,164
5912,178,231,1,177,386
5913,178,189,4,177,410
5914,178,193,2,177,72
5915,178,79,1,177,393
5916,178,246,5,177,22
5917,178,53,5,177,349
5918,178,416,5,177,187
5919,178,122,3,177,392
5920,178,411,4,177,327
5921,178,410,4,177,143
5922,178,233,2,177,189
5923,178,83,3,177,323
5924,178,168,4,177,196
5925,178,308,1,177,288
5926,178,131,1,177,70
5927,179,426,1,178,48
5928,179,381,4,178,121
5929,179,327,1,178,303
5930,179,274,1,178,227
5931,179,295,3,178,309
5932,179,419,5,178,430
5933,179,210,1,178,289
5934,179,422,2,178,237
5935,179,436,2,178,104
5936,179,397,4,178,114
5937,179,54,3,178,64
5938,179,73,3,178,269
5939,179,251,5,178,359
5940,179,350,2,178,433
5941,179,379,4,178,145
5942,179,145,2,178,194
5943,179,47,4,178,286
5944,179,373,5,178,3
5945,179,219,1,178,128
5946,179,351,4,178,413
5947,179,163,2,178,243
5948,179,406,3,178,95
5949,179,55,3,178,108
5950,179,428,5,178,20
5951,179,407,5,178,44
5952,179,220,4,178,409
5953,179,123,1,178,366
5954,179,260,5,178,259
5955,179,389,1,178,40
5956,179,221,1,178,368
5957,179,55,5,178,108
5958,179,185,2,178,38
5959,179,359,4,178,137
5960,179,5,5,178,2
5961,179,355,2,178,215
5962,179,311,1,178,348
5963,179,62,1,178,334
5964,179,83,5,178,323
5965,179,195,5,178,307
5966,179,73,4,178,269
5967,179,383,4,178,96
5968,179,392,2,178,350
5969,180,75,4,179,202
5970,180,47,3,179,286
5971,180,341,3,179,193
5972,180,388,5,179,394
5973,180,38,4,179,310
5974,180,55,1,179,108
5975,180,78,4,179,35
5976,180,22,5,179,325
5977,180,289,1,179,291
5978,180,327,2,179,303
5979,180,317,1,179,315
5980,180,393,3,179,9
5981,180,106,3,179,411
5982,180,281,4,179,45
5983,180,248,1,179,263
5984,180,133,1,179,399
5985,180,30,3,179,173
5986,180,138,5,179,103
5987,180,415,1,179,417
5988,180,273,2,179,391
5989,180,395,3,179,105
5990,180,297,1,179,261
5991,180,208,3,179,11
5992,180,174,1,179,367
5993,180,38,3,179,310
5994,181,238,5,180,174
5995,181,248,3,180,263
5996,181,137,4,180,332
5997,181,111,2,180,36
5998,181,381,1,180,121
5999,181,278,3,180,320
6000,181,189,1,180,410
6001,181,225,3,180,192
6002,181,236,5,180,199
6003,181,296,5,180,154
6004,181,244,5,180,335
6005,181,57,4,180,427
6006,181,240,1,180,342
6007,181,314,4,180,423
6008,181,66,4,180,345
6009,181,36,1,180,195
6010,181,343,2,180,396
6011,181,271,4,180,431
6012,181,214,2,180,238
6013,181,435,2,180,252
6014,181,408,4,180,369
6015,181,87,2,180,412
6016,181,256,1,180,280
6017,181,8,5,180,250
6018,181,295,4,180,309
6019,181,255,3,180,146
6020,181,381,5,180,121
6021,181,83,1,180,323
6022,181,23,4,180,32
6023,181,427,2,180,329
6024,181,425,2,180,324
6025,181,318,1,180,279
6026,181,331,4,180,185
6027,181,311,5,180,348
6028,181,246,3,180,22
6029,181,195,1,180,307
6030,181,67,2,180,16
6031,182,265,2,181,23
6032,182,414,1,181,272
6033,182,89,5,181,12
6034,182,25,1,181,168
6035,182,80,4,181,293
6036,182,24,3,181,74
6037,182,392,3,181,350
6038,182,266,3,181,130
6039,182,57,2,181,427
6040,182,176,4,181,43
6041,182,437,1,181,41
6042,182,63,4,181,203
6043,182,391,2,181,115
6044,182,16,1,181,277
6045,182,28,3,181,181
6046,182,261,2,181,301
6047,182,366,5,181,338
6048,182,245,1,181,245
6049,182,405,5,181,13
6050,182,355,1,181,215
6051,182,304,4,181,178
6052,182,80,3,181,293
6053,182,255,2,181,146
6054,182,44,3,181,93
6055,182,229,5,181,97
6056,182,45,4,181,165
6057,182,350,4,181,433
6058,182,244,5,181,335
6059,182,152,3,181,339
6060,182,288,2,181,283
6061,182,275,3,181,167
6062,182,404,4,181,322
6063,182,6,2,181,218
6064,182,197,3,181,208
6065,182,372,4,181,346
6066,182,85,1,181,33
6067,182,275,1,181,167
6068,183,432,2,182,314
6069,183,130,5,182,169
6070,183,372,3,182,346
6071,183,5,2,182,2
6072,183,222,4,182,18
6073,183,306,4,182,162
6074,183,136,3,182,319
6075,183,119,3,182,141
6076,183,142,1,182,244
6077,183,186,4,182,216
6078,183,46,1,182,229
6079,183,260,3,182,259
6080,183,199,2,182,282
6081,183,421,1,182,59
6082,183,179,1,182,0
6083,183,279,1,182,290
6084,183,104,3,182,73
6085,183,255,3,182,146
6086,183,313,3,182,383
6087,183,385,1,182,139
6088,183,190,4,182,119
6089,183,383,1,182,96
6090,183,400,1,182,306
6091,183,143,5,182,117
6092,183,241,2,182,328
6093,183,107,5,182,37
6094,183,222,2,182,18
6095,183,300,4,182,106
6096,184,89,3,183,12
6097,184,245,1,183,245
6098,184,186,4,183,216
6099,184,61,5,183,112
6100,184,395,2,183,105
6101,184,150,3,183,219
6102,184,338,2,183,347
6103,184,87,4,183,412
6104,184,36,5,183,195
6105,184,332,2,183,292
6106,184,366,5,183,338
6107,184,26,5,183,274
6108,184,428,1,183,20
6109,184,322,4,183,31
6110,184,369,3,183,225
6111,184,6,5,183,218
6112,184,345,3,183,389
6113,184,87,4,183,412
6114,184,125,1,183,364
6115,184,90,3,183,201
6116,184,282,2,183,385
6117,184,126,1,183,149
6118,184,66,3,183,345
6119,184,11,1,183,220
6120,184,431,2,183,380
6121,184,393,3,183,9
6122,184,428,2,183,20
6123,184,387,3,183,418
6124,184,192,2,183,150
6125,184,252,3,183,271
6126,184,208,4,183,11
6127,184,12,4,183,197
6128,184,269,2,183,147
6129,184,36,5,183,195
6130,184,171,3,183,254
6131,184,103,4,183,10
6132,184,39,4,183,390
6133,184,201,5,183,270
6134,184,198,3,183,80
6135,184,17,2,183,56
6136,184,167,3,183,46
6137,184,226,1,183,211
6138,184,173,3,183,166
6139,184,29,2,183,340
6140,185,33,2,184,66
6141,185,427,4,184,329
6142,185,257,2,184,134
6143,185,291,3,184,379
6144,185,399,4,184,300
6145,185,184,1,184,298
6146,185,123,1,184,366
6147,185,383,5,184,96
6148,185,173,3,184,166
6149,185,150,3,184,219
6150,185,128,4,184,75
6151,185,23,4,184,32
6152,185,218,3,184,408
6153,185,126,5,184,149
6154,185,334,4,184,127
6155,185,90,5,184,201
6156,185,3,1,184,285
6157,185,8,2,184,250
6158,185,318,2,184,279
6159,185,104,1,184,73
6160,185,187,2,184,260
6161,185,106,1,184,411
6162,185,176,1,184,43
6163,185,318,2,184,279
6164,185,285,3,184,404
6165,185,28,5,184,181
6166,185,200,3,184,343
6167,185,401,4,184,373
6168,185,124,2,184,313
6169,185,353,3,184,372
6170,185,31,5,184,159
6171,185,346,2,184,120
6172,185,18,4,184,52
6173,185,144,4,184,377
6174,186,88,1,185,88
6175,186,431,5,185,380
6176,186,348,4,185,86
6177,186,71,4,185,234
6178,186,158,5,185,161
6179,186,138,1,185,103
6180,186,239,5,185,265
6181,186,66,1,185,345
6182,186,76,3,185,19
6183,186,146,5,185,421
6184,186,18,4,185,52
6185,186,127,4,185,221
6186,186,29,2,185,340
6187,186,97,4,185,102
6188,186,413,4,185,39
6189,186,254,3,185,397
6190,186,363,5,185,414
6191,186,334,4,185,127
6192,186,42,4,185,200
6193,186,265,4,185,23
6194,186,73,4,185,269
6195,186,361,2,185,429
6196,186,367,5,185,50
6197,186,174,2,185,367
6198,186,429,2,185,222
6199,186,17,1,185,56
6200,186,220,3,185,409
6201,186,413,1,185,39
6202,186,402,3,185,175
6203,186,382,3,185,71
6204,187,335,4,186,125
6205,187,143,3,186,117
6206,187,258,1,186,6
6207,187,162,3,186,360
6208,187,27,4,186,118
6209,187,437,5,186,41
6210,187,426,2,186,48
6211,187,53,5,186,349
6212,187,73,1,186,269
6213,187,133,3,186,399
6214,187,326,2,186,354
6215,187,399,2,186,300
6216,187,368,3,186,122
6217,187,259,1,186,247
6218,187,284,2,186,206
6219,187,299,3,186,351
6220,187,306,2,186,162
6221,187,290,5,186,98
6222,187,259,3,186,247
6223,187,14,1,186,94
6224,187,210,2,186,289
6225,187,174,1,186,367
6226,187,344,3,186,1
6227,187,225,3,186,192
6228,187,260,2,186,259
6229,187,258,3,186,6
6230,187,106,5,186,411
6231,187,198,2,186,80
6232,187,31,3,186,159
6233,187,417,2,186,177
6234,187,336,4,186,15
6235,187,329,2,186,388
6236,187,1,4,186,400
6237,187,102,3,186,133
6238,187,406,3,186,95
6239,187,226,5,186,211
6240,187,118,3,186,63
6241,187,42,5,186,200
6242,187,297,5,186,261
6243,188,359,4,187,137
6244,188,232,5,187,422
6245,188,132,1,187,273
6246,188,395,3,187,105
6247,188,72,1,187,228
6248,188,179,1,187,0
6249,188,78,2,187,35
6250,188,294,5,187,99
6251,188,203,1,187,231
6252,188,207,3,187,262
6253,188,24,1,187,74
6254,188,394,4,187,419
6255,188,177,3,187,242
6256,188,319,2,187,57
6257,188,294,3,187,99
6258,188,433,1,187,123
6259,188,76,1,187,19
6260,188,167,4,187,46
6261,188,434,1,187,109
6262,188,58,4,187,405
6263,188,146,2,187,421
6264,188,22,3,187,325
6265,188,22,3,187,325
6266,188,118,4,187,63
6267,188,273,1,187,391
6268,188,424,4,187,420
6269,188,298,2,187,142
6270,188,42,1,187,200
6271,188,2,1,187,30
6272,189,201,5,188,270
6273,189,1,5,188,400
6274,189,3,4,188,285
6275,189,50,5,188,81
6276,189,244,3,188,335
6277,189,215,2,188,375
6278,189,331,5,188,185
6279,189,305,3,188,407
6280,189,378,3,188,188
6281,189,187,5,188,260
6282,189,155,5,188,403
6283,189,54,2,188,64
6284,189,212,3,188,312
6285,189,89,1,188,12
6286,189,356,4,188,361
6287,189,173,1,188,166
6288,189,204,2,188,191
6289,189,320,3,188,424
6290,189,277,3,188,255
6291,189,197,4,188,208
6292,189,108,5,188,321
6293,189,328,5,188,25
6294,189,44,3,188,93
6295,189,223,2,188,55
6296,189,227,4,188,67
6297,189,162,1,188,360
6298,189,87,2,188,412
6299,189,267,1,188,171
6300,189,115,5,188,126
6301,189,247,1,188,158
6302,189,173,3,188,166
6303,189,64,4,188,132
6304,189,407,5,188,44
6305,189,302,4,188,27
6306,190,246,3,189,22
6307,190,166,4,189,51
6308,190,222,5,189,18
6309,190,120,5,189,381
6310,190,63,5,189,203
6311,190,220,3,189,409
6312,190,238,4,189,174
6313,190,210,5,189,289
6314,190,398,4,189,140
6315,190,309,2,189,100
6316,190,208,4,189,11
6317,190,319,5,189,57
6318,190,382,2,189,71
6319,190,62,2,189,334
6320,190,78,2,189,35
6321,190,346,2,189,120
6322,190,184,5,189,298
6323,190,170,1,189,267
6324,190,65,3,189,230
6325,190,275,1,189,167
6326,190,140,3,189,436
6327,190,105,2,189,42
6328,190,345,5,189,389
6329,190,418,1,189,304
6330,190,3,1,189,285
6331,190,89,5,189,12
6332,190,418,3,189,304
6333,190,75,1,189,202
6334,190,225,1,189,192
6335,190,36,4,189,195
6336,190,124,1,189,313
6337,191,374,5,190,318
6338,191,178,3,190,129
6339,191,181,1,190,281
6340,191,403,2,190,183
6341,191,239,5,190,265
6342,191,178,5,190,129
6343,191,159,1,190,113
6344,191,372,4,190,346
6345,191,368,1,190,122
6346,191,321,5,190,53
6347,191,358,3,190,371
6348,191,200,4,190,343
6349,191,83,2,190,323
6350,191,310,5,190,58
6351,191,49,2,190,224
6352,191,391,3,190,115
6353,191,398,2,190,140
6354,191,400,1,190,306
6355,191,344,1,190,1
6356,191,222,1,190,18
6357,191,38,5,190,310
6358,191,25,3,190,168
6359,191,106,4,190,411
6360,191,385,2,190,139
6361,191,432,4,190,314
6362,191,274,3,190,227
6363,191,412,3,190,296
6364,192,437,2,191,41
6365,192,251,3,191,359
6366,192,318,3,191,279
6367,192,45,2,191,165
6368,192,306,1,191,162
6369,192,197,1,191,208
6370,192,288,1,191,283
6371,192,187,5,191,260
6372,192,355,5,191,215
6373,192,179,4,191,0
6374,192,180,4,191,416
6375,192,221,4,191,368
6376,192,155,1,191,403
6377,192,101,2,191,4
6378,192,354,1,191,401
6379,192,403,1,191,183
6380,192,317,2,191,315
6381,192,36,1,191,195
6382,192,372,3,191,346
6383,192,33,5,191,66
6384,192,39,1,191,390
6385,192,63,3,191,203
6386,192,333,4,191,316
6387,192,364,5,191,374
6388,192,19,5,191,278
6389,192,263,5,191,370
6390,192,150,2,191,219
6391,192,426,4,191,48
6392,192,107,2,191,37
6393,192,114,4,191,239
6394,192,227,2,191,67
6395,192,155,4,191,403
6396,192,370,3,191,432
6397,192,116,3,191,136
6398,192,154,5,191,8
6399,192,115,1,191,126
6400,193,210,1,192,289
6401,193,216,5,192,382
